estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SGDClassifier,0.7148203592814372,0.7186600693938479,0.7210473313192347,0.002741775518633872,,300,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7065567896811179,0.7180962018736103,0.7342657342657343,0.01177638632449448,,100,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7142857142857143,0.7175815532381931,0.7212032281731475,0.0028334462422186886,,600,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6935007385524372,0.7172831660903533,0.7383210396909027,0.018400439863800692,,200,l2,,0.7,modified_huber,,,,,
AdaBoostClassifier,0.7015032211882606,0.7166349770220344,0.7333100314575323,0.013030851156823288,,,,,,,,,,110,
SGDClassifier,0.6920122887864824,0.7162042919736985,0.7436074637180373,0.021185674746254497,,100,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.707749766573296,0.7159843677818524,0.7320344937719578,0.011350442413891748,,500,l2,,0.6,perceptron,,,,,
SGDClassifier,0.7060518731988472,0.7155359527406059,0.7292497281623777,0.009931527715824952,,700,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7101713452424353,0.7154244172363193,0.7202667654686921,0.004131658092693622,,100,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7059695958472376,0.7153693580452671,0.7212874908558887,0.006720653949701695,,400,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7038817005545287,0.7147033874026943,0.7275351858534824,0.009760541419006187,,500,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.7026049204052098,0.7143440670040694,0.7249322493224933,0.009151354844184546,,100,l2,,0.2,hinge,,,,,
SGDClassifier,0.7037728800896527,0.7141899212997017,0.7263716814159292,0.009309927674602606,,600,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.702338766832034,0.7141320655050158,0.7354715782788187,0.015117174589101902,,200,l2,,0.2,log,,,,,
SGDClassifier,0.7048929663608562,0.7139720477199295,0.7213333333333334,0.006820778705070253,,500,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6958424507658644,0.713910183672632,0.7262969588550984,0.013065839078510026,,700,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7091541135573581,0.7137581965269102,0.7175124669991199,0.0034647899431116944,,500,l2,,1.0,perceptron,,,,,
SGDClassifier,0.7073347857661584,0.7129824966585687,0.7230989956958392,0.007169617808944158,,600,l2,,0.1,log,,,,,
SGDClassifier,0.6819822776501476,0.7129808996680657,0.7367754197022489,0.022941903699409603,,500,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6916790490341753,0.7129019155832438,0.7395585738539897,0.019920789703200895,,300,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6987289591205772,0.7128956559954278,0.7264367816091953,0.011320316877697169,,600,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6870342771982116,0.7126751586255379,0.7368078175895765,0.02034792998516525,,500,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6925740669488265,0.7124435881456953,0.7368050668543279,0.018334459357100093,,400,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7078334509527169,0.7122877661915629,0.7199725463280715,0.005456881693437598,,200,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.706902532084634,0.7122831728230116,0.7193043478260869,0.005194212993096117,,200,l2,,0.3,log,,,,,
GradientBoostingClassifier,0.7063829787234043,0.712188687183164,0.7233298356068556,0.007880320605304764,,,,,,,,,,10,0.8
SGDClassifier,0.7001455604075691,0.7119509458427715,0.7185080928923293,0.00836475360975576,,600,l2,,0.2,log,,,,,
SGDClassifier,0.6903127383676583,0.7111439084436689,0.7338788870703765,0.017836679314362676,,500,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.701252236135957,0.7108790630859373,0.7161971830985916,0.0068196567133941115,,100,l2,,0.2,log,,,,,
SGDClassifier,0.7030088495575221,0.7107311972127546,0.7229660144181257,0.008750005462818242,,600,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6982162358937022,0.7105387936699746,0.726056338028169,0.011588033372359694,,600,l2,,0.2,hinge,,,,,
SGDClassifier,0.6880053908355795,0.710512684948842,0.7315228600893778,0.01779744469444408,,700,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6842709529276694,0.7102809953312833,0.7289455060155697,0.0189635009176513,,300,l2,,0.1,log,,,,,
SGDClassifier,0.7033773861967695,0.7096770431611689,0.7212690191000324,0.008207074675014069,,500,l2,,0.2,perceptron,,,,,
SGDClassifier,0.7032163742690059,0.7092362254030576,0.714925887624957,0.0047860870793429945,,400,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6815384615384615,0.7092138610421044,0.7404399323181048,0.02417714164974229,,400,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6903888481291269,0.7088443600749281,0.7198849334771666,0.013133690720644626,,700,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7022451232977549,0.7086124203175239,0.7146953405017921,0.0050867559895184595,,300,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.6954545454545454,0.7084363335162057,0.7298544550940718,0.015258161492556165,,200,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6896046852122987,0.7078930023005098,0.7204301075268817,0.013225203051444829,,100,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6899661781285231,0.7074266317678424,0.7226830147854311,0.013447212739396478,,200,l2,,0.2,hinge,,,,,
SGDClassifier,0.6990366088631984,0.7074167580999542,0.7200279622509612,0.009076915721691723,,100,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.6986027944111777,0.7068703321656695,0.7156634519454607,0.006974892411333182,,100,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6872727272727273,0.7068463026857478,0.7257928711759752,0.015732031545918367,,100,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6864635557269572,0.7068113018380027,0.7307567392010393,0.018260687506693487,,500,l2,,0.1,log,,,,,
AdaBoostClassifier,0.6996816413158825,0.7067390861586241,0.7197231833910035,0.009192742013781343,,,,,,,,,,60,
SGDClassifier,0.6831761006289309,0.7066011922621497,0.7354291769692689,0.02167163179417279,,700,l2,,0.5,modified_huber,,,,,
GradientBoostingClassifier,0.6979348967448372,0.7063952210867758,0.7203658107632781,0.009951842173475273,,,,,,,,,,10,0.6
SGDClassifier,0.6885245901639344,0.7061768801708824,0.7274011299435028,0.016070998905560258,,700,l2,,0.2,hinge,,,,,
SGDClassifier,0.6809651474530831,0.7060831092074412,0.7226027397260273,0.018053083718154166,,300,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6989329268292682,0.706040265405941,0.7132188200149366,0.005832408868870946,,200,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6961325966850829,0.7058731098369497,0.713490959666203,0.007243731360376685,,200,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6936076414401176,0.7054066312739448,0.7259664728019158,0.014590816371503728,,700,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6980507539536593,0.705247134336107,0.7146953405017922,0.006979188341448309,,400,l2,,0.3,hinge,,,,,
SGDClassifier,0.6987951807228916,0.7047340812536446,0.7140893470790379,0.006694851006666062,,600,l2,,0.9,modified_huber,,,,,
GradientBoostingClassifier,0.697326203208556,0.7045524388466285,0.7189996526571727,0.010215723080164772,,,,,,,,,,10,0.4
SGDClassifier,0.6796722590714007,0.7044356877051463,0.7352221056313396,0.023074569887228592,,400,l2,,0.1,log,,,,,
SGDClassifier,0.6901509705248023,0.7043264477071274,0.7240081088908197,0.014360013957202981,,200,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6915052160953801,0.7042535077913946,0.7152411122844068,0.009769790395028097,,400,l2,,0.2,hinge,,,,,
SGDClassifier,0.699264705882353,0.7037638485311516,0.7060561299852288,0.003181565399386083,,300,l2,,0.2,hinge,,,,,
SGDClassifier,0.6962634110247873,0.7037266096709093,0.7135506003430532,0.007252205773601473,,300,l2,,0.2,log,,,,,
SGDClassifier,0.687956906502501,0.7033579963472794,0.7225493591963977,0.014374377039961125,,500,l2,,0.2,log,,,,,
SGDClassifier,0.6974085365853658,0.7033222388983439,0.7102737291148242,0.005303209563053916,,700,l2,,0.1,log,,,,,
SGDClassifier,0.6797773654916512,0.7031795499611677,0.721030042918455,0.01729280790203834,,600,l2,,0.3,log,,,,,
SGDClassifier,0.6985476443499823,0.703156041720026,0.7057598889659958,0.003267800891552509,,500,l2,,0.3,log,,,,,
SGDClassifier,0.6898079763663219,0.7027926724435218,0.7171074656846335,0.011184584573099919,,600,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6495230194939859,0.702563299104143,0.7419461972766522,0.03894786257431541,,600,l2,,0.3,perceptron,,,,,
SGDClassifier,0.689732982324182,0.7024201702100511,0.713934713934714,0.00991504829316408,,100,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6875227355401965,0.7020429448987774,0.7138309161655465,0.010912651242075884,,300,l2,,0.3,log,,,,,
SGDClassifier,0.6839378238341969,0.701682524348583,0.7193675889328063,0.014464202502933118,,200,l2,,0.4,log,,,,,
SGDClassifier,0.6869662086891943,0.7011758688001883,0.7151429579950583,0.011504388462622679,,100,l2,,0.3,log,,,,,
SGDClassifier,0.6962908556738892,0.7009040443809104,0.7056750088121255,0.0038326885615562857,,600,l2,,0.3,hinge,,,,,
SGDClassifier,0.6880634691669673,0.7007614476891787,0.7124664879356569,0.009987201011655447,,500,l2,,0.4,log,,,,,
SGDClassifier,0.6899830220713074,0.7006142026706117,0.7133377571333775,0.009648641829924238,,300,l2,,0.7,log,,,,,
SGDClassifier,0.6919831223628692,0.7003737124094099,0.7062211981566819,0.0060844739671455554,,300,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6899195093905711,0.7000905410748776,0.7067164179104478,0.00730114722183735,,200,l2,,0.1,log,,,,,
SGDClassifier,0.6916636330542411,0.7000080476209999,0.7153491669620701,0.010861753615289536,,700,l2,,0.3,hinge,,,,,
SGDClassifier,0.6898355754857998,0.6998148588785669,0.7180202161031718,0.012893013862753745,,300,l2,,0.3,hinge,,,,,
GradientBoostingClassifier,0.6878344630752765,0.6996885876714769,0.7140357017850893,0.01084089402932538,,,,,,,,,,10,1.0
SGDClassifier,0.6844135802469136,0.6994533892613353,0.7077151335311573,0.01065198628194447,,700,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.683861459100958,0.6991863743014783,0.718390804597701,0.014360986575712638,,500,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6847911741528763,0.6979842889634714,0.7182910547396529,0.01457197132345094,,600,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6844961240310077,0.6978432999695628,0.7101865136298422,0.010512056082648684,,700,l2,,0.2,log,,,,,
SGDClassifier,0.6903703703703705,0.6973585148588223,0.7045454545454546,0.005788660898157959,,200,l2,,0.3,hinge,,,,,
SGDClassifier,0.6848190973517345,0.6969211020066437,0.7156146179401993,0.013408381403212783,,100,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6857789513391173,0.6967320975228061,0.7129951355107714,0.011728210532620116,,400,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.682834406972338,0.696327072356835,0.7117934403349615,0.011904565784338371,,400,l2,,0.4,hinge,,,,,
SGDClassifier,0.6762589928057554,0.6951380641002413,0.7169042769857433,0.016718482216655225,,200,l2,,0.4,hinge,,,,,
SGDClassifier,0.6899628252788104,0.6951212265701524,0.6988041853512705,0.0037572250339362096,,500,l2,,0.3,hinge,,,,,
SGDClassifier,0.6919287608942781,0.6944554758589371,0.6962582538517974,0.001840143268272876,,400,l2,,0.2,log,,,,,
SGDClassifier,0.6885245901639344,0.6942953313197667,0.6981132075471699,0.0041509562674993715,,300,l2,,0.4,hinge,,,,,
SGDClassifier,0.671017274472169,0.6941854485467805,0.7111111111111111,0.016952986886770872,,400,l2,,0.3,log,,,,,
SGDClassifier,0.6811866316184755,0.6938191115821714,0.7087011349306432,0.011344816943104158,,400,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6808988764044943,0.6938156162179094,0.7060931899641577,0.010295460452119107,,300,elasticnet,,0.1,modified_huber,,,,,
SGDClassifier,0.6844477836213373,0.6935277498944643,0.7078189300411523,0.01022807195161444,,700,l2,,0.3,log,,,,,
SGDClassifier,0.6876876876876877,0.6933919751644835,0.701525054466231,0.0059043742054908505,,100,l2,,0.3,hinge,,,,,
SGDClassifier,0.6805970149253732,0.6930787825670599,0.7098976109215017,0.012348786800105219,,700,l2,,0.5,hinge,,,,,
SGDClassifier,0.6821987622861303,0.6923665351597549,0.71053506148222,0.012877512825190743,,700,l2,,0.6,log,,,,,
SGDClassifier,0.687171792948237,0.6921450731710402,0.700358422939068,0.005850660397037207,,400,l2,,0.5,hinge,,,,,
SGDClassifier,0.6630630630630631,0.6912729908174754,0.717005909389363,0.022091617540195906,,100,l2,,0.8,log,,,,,
SGDClassifier,0.6626865671641792,0.6912633550783035,0.7163886162904808,0.022059197590749875,,500,l2,,0.9,log,,,,,
SGDClassifier,0.6638198757763975,0.6912570627832868,0.7077673284569836,0.019534462822482414,,100,l2,,0.5,log,,,,,
SGDClassifier,0.6847110460863204,0.6907911731375815,0.7001394700139469,0.006709186077159787,,100,l2,,0.6,hinge,,,,,
SGDClassifier,0.6502224019409625,0.6905704928326807,0.7271659324522761,0.031523943445831634,,200,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6828561072852481,0.6904320811068353,0.704091985120054,0.009678198240932547,,400,l2,,0.4,log,,,,,
SGDClassifier,0.6754824874910651,0.6901376789362428,0.7104194857916103,0.014807488269874667,,200,l2,,0.6,log,,,,,
SGDClassifier,0.6815310293571163,0.689645150663679,0.6992323796231682,0.00730123208452732,,100,l2,,0.5,hinge,,,,,
SGDClassifier,0.6719160104986877,0.6896062085242777,0.7057211373758137,0.013845763624605913,,500,l2,,0.6,log,,,,,
SGDClassifier,0.6726726726726727,0.6890054317557496,0.7023937120400143,0.012310903346661397,,300,l2,,0.5,log,,,,,
SGDClassifier,0.626627467450651,0.6888015230985428,0.7305426356589148,0.0448160642207033,,300,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6778754298815438,0.6887410344882358,0.6945150744642208,0.007688192928161669,,500,l2,,0.4,hinge,,,,,
SGDClassifier,0.6222038111019055,0.688737120384565,0.7328805885681946,0.047877036986503085,,700,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6791323859386686,0.688662620242141,0.7021121631463948,0.00978223815767819,,600,l2,,0.4,log,,,,,
SGDClassifier,0.681547619047619,0.6885071707059215,0.6947747747747747,0.005422084823971667,,200,l2,,0.5,hinge,,,,,
SGDClassifier,0.6785216178521618,0.6883133067229471,0.7015675835551612,0.009721840372375641,,300,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6789168278529981,0.6882879201849467,0.6957004160887655,0.006990435536891769,,700,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6699657403882756,0.6881844302629605,0.7121057985757884,0.01766987138301401,,500,l2,,0.5,log,,,,,
SGDClassifier,0.6791586998087954,0.6881108693562621,0.7001375515818432,0.008836195508052569,,600,l2,,0.5,hinge,,,,,
SGDClassifier,0.6452905811623246,0.6873883950273324,0.7125809751108081,0.029959299906614542,,700,l2,,0.4,log,,,,,
SGDClassifier,0.6770870337477798,0.6863486555353719,0.6960026872690629,0.007727266709889745,,300,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6759503199096725,0.6857355114641117,0.6930763740185582,0.007202152017754791,,600,l2,,0.5,log,,,,,
SGDClassifier,0.680914885639295,0.6856687655275889,0.6947981084030557,0.006457268557790332,,700,l2,,0.4,hinge,,,,,
SGDClassifier,0.6733358984224701,0.6856420604537798,0.7064953108718304,0.01482511828878645,,400,l2,,0.6,hinge,,,,,
SGDClassifier,0.6698956780923994,0.6856077413430715,0.7059993370898242,0.015106115020900009,,100,l2,,0.7,log,,,,,
SGDClassifier,0.6820551005212212,0.6851486065310609,0.6875912408759125,0.0023065035515434503,,500,l2,,0.5,hinge,,,,,
SGDClassifier,0.6356531447711203,0.6845649624807818,0.7115705235078359,0.03464847432857317,,700,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6825633383010432,0.6844029355091273,0.6874062968515742,0.002141544940903173,,600,l2,,0.4,hinge,,,,,
SGDClassifier,0.6807747489239598,0.6843812669720984,0.6878344630752765,0.0028841546061980448,,200,l2,,0.8,hinge,,,,,
SGDClassifier,0.6757062146892656,0.6842060962705047,0.6978215038650738,0.009726183171460276,,300,l2,,0.5,hinge,,,,,
SGDClassifier,0.6739130434782609,0.68405922454197,0.6948218876239441,0.008547123431745966,,100,l2,,0.4,log,,,,,
SGDClassifier,0.675665541807274,0.683983317487216,0.6986301369863014,0.01038863977886847,,600,l2,,0.6,hinge,,,,,
SGDClassifier,0.6646456991284577,0.683268190701343,0.7005571030640669,0.01469106436554668,,600,l2,,0.7,log,,,,,
SGDClassifier,0.6674251042851725,0.6829854854869971,0.7059659090909092,0.016585961547948884,,700,l2,,0.5,log,,,,,
SGDClassifier,0.6712485681557846,0.6826938555164359,0.6905444126074498,0.008277437911145389,,300,l2,,0.4,log,,,,,
SGDClassifier,0.6661637118068653,0.6824818407533947,0.6957148001440404,0.01225983710792536,,300,l2,,0.7,hinge,,,,,
SGDClassifier,0.6782085058336469,0.6824081141175458,0.6849023090586145,0.002986980237193204,,100,l2,,0.8,hinge,,,,,
SGDClassifier,0.6684740511231603,0.6822488757251626,0.7076376554174068,0.017974239714244694,,100,l2,,0.4,hinge,,,,,
SGDClassifier,0.6773711725168037,0.6820001106611215,0.6911976911976913,0.006503718151408692,,500,l2,,0.6,hinge,,,,,
SGDClassifier,0.6483346243222308,0.6817059111264548,0.7110688233428482,0.025767488971141953,,600,l2,,0.9,log,,,,,
SGDClassifier,0.6723247232472324,0.6810825887774504,0.6881644223954642,0.006574234024060387,,200,l2,,0.9,log,,,,,
SGDClassifier,0.6534513274336283,0.6807067055470287,0.6977225672877847,0.01947000156163839,,600,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6664153788164342,0.6805974953937065,0.6978260869565217,0.013003048459075394,,200,l2,,0.5,log,,,,,
SVC,0.6684677730605944,0.6803525840211027,0.6874304783092325,0.008454816517152651,0.01,,,,,,poly,,,,
SGDClassifier,0.6410154700515669,0.680293968417614,0.7242669993761697,0.03414901912615638,,500,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6656523392925067,0.680287569337166,0.6887417218543047,0.010390193656269706,,700,l2,,0.6,hinge,,,,,
SGDClassifier,0.6731634182908546,0.6795258832526786,0.6867112100965107,0.005561384237759351,,200,l2,,0.6,hinge,,,,,
SGDClassifier,0.6761512542119056,0.6789727121000267,0.6835260115606937,0.0032502531093926723,,200,l2,,0.7,hinge,,,,,
SGDClassifier,0.6442037705575612,0.6789399761678796,0.7036553524804178,0.025284190226885137,,700,l2,,0.7,log,,,,,
SGDClassifier,0.6721311475409836,0.6787804843297929,0.6898779612347452,0.00789838852508964,,400,l2,,0.6,log,,,,,
SGDClassifier,0.6618209640397857,0.6777113321840122,0.6868171886380189,0.01127608118090017,,600,l2,,0.9,hinge,,,,,
SGDClassifier,0.6625766871165644,0.677539602386228,0.6914706914706914,0.01181847059652607,,400,l2,,0.5,log,,,,,
SGDClassifier,0.6028938906752411,0.677313345663552,0.7156250000000001,0.0526301922431962,,700,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6748238783833891,0.6772278960585232,0.6803892215568863,0.002334294684916043,,400,l2,,0.7,hinge,,,,,
SGDClassifier,0.6625719769673704,0.6770970856417694,0.6884422110552764,0.01079819346296493,,400,l2,,0.8,hinge,,,,,
SGDClassifier,0.6725166725166726,0.6769022075387289,0.6841920785138451,0.005190064341019389,,200,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6240066917607696,0.6763880553970641,0.7277611940298507,0.042363597372582856,,700,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6530147895335608,0.6759613858722852,0.6964900206469374,0.017830850300988153,,200,l2,,0.8,log,,,,,
SGDClassifier,0.6577129700690714,0.675893569257631,0.6881331403762663,0.01311026445894987,,100,l2,,0.9,hinge,,,,,
SGDClassifier,0.6477541371158392,0.6758071959348664,0.6970240229472929,0.020687048467520373,,700,l2,,0.9,hinge,,,,,
SGDClassifier,0.6638115631691649,0.6757746722846202,0.6891939457937346,0.010413345539291869,,600,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6596385542168675,0.6757137267154866,0.6858546858546859,0.011495870437079942,,700,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6509104998062766,0.6757104096802586,0.6974910394265232,0.019135894843558012,,300,l2,,0.8,hinge,,,,,
SGDClassifier,0.6620795107033639,0.675503376961955,0.7013913663931501,0.0183097655963519,,300,l2,,0.6,hinge,,,,,
SGDClassifier,0.6595593461265103,0.6754473292506845,0.6964769647696478,0.015503872281501477,,700,l2,,1.0,log,,,,,
SGDClassifier,0.6618975903614459,0.6751252873143548,0.6918806384455239,0.012492105536540034,,100,l2,,0.9,log,,,,,
SGDClassifier,0.6566951566951567,0.6748248486391368,0.6853494146860589,0.012874913078926636,,400,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6553715825953023,0.6746156782638949,0.7111111111111111,0.025818988304851506,,200,l2,,0.7,log,,,,,
SGDClassifier,0.6629711751662971,0.6736934126598051,0.6889723455104132,0.011093175657403065,,400,l2,,0.8,log,,,,,
SGDClassifier,0.66868840030326,0.6735293450432414,0.6822299651567943,0.006165296162804383,,100,l2,,0.6,log,,,,,
SGDClassifier,0.6568437378829003,0.6732744020965707,0.6839266450916937,0.011787382507134432,,200,l2,,0.9,hinge,,,,,
SGDClassifier,0.6643405443126309,0.67303969339698,0.6814971751412429,0.007006249480512277,,700,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6518234165067178,0.67299503765399,0.7143786597267404,0.02926526211099308,,500,l2,,1.0,log,,,,,
SGDClassifier,0.6265848670756646,0.6729514317236122,0.7221852098600932,0.03908130047321592,,100,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6576576576576577,0.6729205087039444,0.6981450252951097,0.01796724463894534,,300,l2,,1.0,log,,,,,
SGDClassifier,0.6604181687094448,0.6724255238320138,0.6920657112897588,0.014002067345833345,,700,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6529662659945716,0.6723788935701777,0.6969804618117229,0.0183395053965224,,200,l2,,0.4,perceptron,,,,,
SGDClassifier,0.662938105891126,0.6723303437612161,0.6844845539743144,0.009010502193479153,,400,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6603107344632768,0.6721600112701361,0.6923886355664678,0.014373773177991456,,400,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6592920353982301,0.671855997550887,0.6891156462585033,0.012620064589192135,,600,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6622925511385566,0.6717037249575409,0.6881798404641044,0.011689681716306475,,600,l2,,0.7,hinge,,,,,
SGDClassifier,0.66616484757245,0.6715716708163818,0.6809116809116809,0.006631728909296022,,300,l2,,0.8,log,,,,,
SGDClassifier,0.668149796069707,0.6713598162631419,0.6751085383502171,0.0028663185830490523,,700,l2,,0.9,log,,,,,
SGDClassifier,0.6156419907988289,0.6712541040137993,0.7140974967061924,0.04119588837660452,,300,l2,,0.9,log,,,,,
SGDClassifier,0.6511993708218639,0.6707564275845014,0.6867204695524578,0.01472230575789104,,700,l2,,0.8,hinge,,,,,
SGDClassifier,0.650319829424307,0.6707499258156912,0.6875439831104856,0.015412656912356312,,200,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6666666666666666,0.6706208167624895,0.6726105563480742,0.0027960254679021026,,300,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.5766076823478636,0.6704567617997311,0.7181069958847737,0.06636396571320435,,400,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6462639109697933,0.6701862526275186,0.6827101073676417,0.016921887916259978,,500,l2,,0.7,hinge,,,,,
SGDClassifier,0.6546258754146701,0.6696363805162463,0.6821869488536155,0.011385419299544442,,200,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6623702112423917,0.6696314993823559,0.6800972559916637,0.007583468534205887,,500,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6489028213166145,0.6695941140878191,0.6917346576800284,0.01751602689961784,,100,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6563400576368875,0.669385153120182,0.6787878787878787,0.009519324626320401,,400,l2,,1.0,log,,,,,
SGDClassifier,0.5611577964519141,0.6693068316128583,0.7315220566754309,0.07676123793074854,,300,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6459081836327345,0.6691987093627448,0.6829448760636331,0.01655798374426132,,500,l2,,0.8,hinge,,,,,
SGDClassifier,0.6491477272727272,0.6691162152119704,0.6819625838333921,0.014311933027074958,,400,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6523572249904177,0.6688432629508018,0.683369644153958,0.012736371187754393,,700,l2,,1.0,hinge,,,,,
SGDClassifier,0.6553312079348211,0.6687730537275538,0.6836158192090396,0.011589556813906885,,100,l1,,0.1,squared_hinge,,,,,
SGDClassifier,0.6431962025316456,0.6682268848598362,0.6911507520111928,0.019633962184415557,,700,l2,,0.8,log,,,,,
SGDClassifier,0.5936823885763739,0.6682263264261014,0.7059919279726793,0.052712064879388176,,400,l2,,0.7,perceptron,,,,,
SGDClassifier,0.654280510018215,0.6680457153858992,0.6814761734145468,0.011105105994613165,,200,l2,,1.0,log,,,,,
SGDClassifier,0.6575931232091691,0.6676313578595857,0.6786342837029214,0.008617059844836213,,500,l1,,0.2,squared_hinge,,,,,
SGDClassifier,0.6558612891066717,0.6674424609024786,0.6797994269340973,0.009788088106926888,,100,l2,,1.0,log,,,,,
SGDClassifier,0.6265560165975104,0.667344580164157,0.688443976115209,0.02884761543423539,,600,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6599250936329588,0.667218892422181,0.6758023800937611,0.006545712561137639,,400,l2,,0.9,log,,,,,
SGDClassifier,0.6595174262734584,0.6670659654123804,0.6793279766252739,0.008747460223955904,,400,l2,,0.9,hinge,,,,,
SGDClassifier,0.6631430584918957,0.6668930965744432,0.6722925457102672,0.003913114420917504,,500,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6420191965872734,0.6666801744161929,0.6849030470914126,0.01808946391306114,,600,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6473807662236122,0.6663371414360095,0.6795479402114473,0.013746284517052162,,600,l2,,0.6,log,,,,,
SGDClassifier,0.5787311729803744,0.6663130298232999,0.7160170324271209,0.06211763400906969,,400,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6586915887850467,0.6661593400682281,0.6706275529149648,0.005314428978510885,,500,l2,,0.8,log,,,,,
SGDClassifier,0.6558465510881595,0.6658965868119662,0.6813266041816871,0.01107599290643292,,500,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6470588235294118,0.6648300263631038,0.6785173978819969,0.013163554072516051,,100,l2,,0.7,hinge,,,,,
SGDClassifier,0.5991967871485943,0.6647134035790154,0.7233384853168471,0.05091437415791844,,200,l2,,0.8,perceptron,,,,,
SGDClassifier,0.6250513347022588,0.664691998483072,0.7016021361815754,0.031311319905065915,,500,l2,,0.7,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,l1,,0.9,log,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,500,elasticnet,,0.7,hinge,,,,,
SGDClassifier,0.664469036967271,0.6645738338099446,0.664783427495292,0.00014820511620295912,,100,elasticnet,,0.9,perceptron,,,,,
